time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
22.456860,0.0413,-0.0065,-0.1340,0.140
22.477374,0.0267,0.0129,-0.1277,0.131
22.498015,-0.0666,0.0150,-0.0450,0.082
22.519716,-0.0924,-0.0192,-0.0177,0.096
22.541592,-0.0298,-0.0056,-0.0267,0.040
22.564367,0.0321,0.0115,0.0119,0.036
22.594130,0.0604,0.1003,-0.0019,0.117
22.604542,0.0893,0.0821,0.0283,0.125
22.622824,0.0945,0.0521,0.0911,0.141
22.663679,0.1328,-0.0440,-0.0219,0.142
22.664635,0.1328,-0.0440,-0.0219,0.142
22.689767,-0.1055,0.1512,0.1329,0.227
22.705074,-0.1219,0.0987,0.1810,0.240
22.724998,0.0051,-0.0483,0.1908,0.197
22.760642,0.0658,-0.0500,-0.0334,0.089
22.782227,-0.0398,-0.0163,-0.0130,0.045
22.790240,-0.0996,-0.0139,0.0082,0.101
22.809479,-0.0616,-0.0479,-0.0184,0.080
22.829607,0.0354,-0.0516,-0.0755,0.098
22.863931,0.0309,-0.0463,-0.1150,0.128
22.893103,-0.0850,-0.0117,-0.0391,0.094
22.893870,-0.0850,-0.0117,-0.0391,0.094
22.911985,-0.1165,0.0548,-0.0365,0.134
22.942947,0.1547,0.0042,-0.1387,0.208
22.963982,0.1369,-0.0074,-0.2250,0.263
22.974414,0.0888,0.0455,-0.2312,0.252
22.994988,-0.0116,0.0873,-0.0793,0.119
23.015638,-0.0374,0.0289,0.0178,0.050
23.048354,0.0280,-0.0612,-0.0032,0.067
23.079096,0.0233,-0.0676,-0.0451,0.085
23.080246,0.0233,-0.0676,-0.0451,0.085
23.098781,0.0022,-0.0404,-0.0174,0.044
23.120103,0.0150,-0.0389,-0.0036,0.042
23.156267,0.1427,-0.0666,-0.0611,0.169
23.170482,0.1217,-0.0154,-0.0054,0.123
23.186622,0.0149,0.0619,0.0978,0.117
23.203260,-0.0586,0.0754,0.1817,0.205
23.220512,-0.0740,0.0204,0.1866,0.202
23.257399,0.1592,0.0246,-0.0765,0.178
23.270744,0.1833,0.0230,-0.1519,0.239
23.286365,0.1773,-0.0013,-0.1148,0.211
23.302590,0.1140,-0.0247,-0.0516,0.128
23.324118,-0.0673,-0.0735,0.1523,0.182
23.358568,0.1151,0.0520,-0.1710,0.213
23.370996,0.1683,0.0685,-0.1745,0.252
23.385817,0.0933,0.0184,0.0639,0.115
23.405249,-0.0605,-0.0433,0.2144,0.227
23.426862,-0.1908,0.0001,0.1859,0.266
23.458482,-0.1923,0.1076,0.0985,0.241
23.470529,-0.1492,0.1070,0.0817,0.201
23.487551,-0.0824,0.0713,0.1216,0.163
23.509284,-0.0446,0.0551,0.1561,0.171
23.529736,0.0215,0.0886,0.0328,0.097
23.557943,0.1107,0.0113,-0.0761,0.135
23.570059,0.1271,-0.0342,-0.0522,0.142
23.590055,0.1076,-0.0483,-0.0479,0.127
23.611842,0.0693,-0.0312,-0.0862,0.115
23.632685,-0.0051,-0.0162,-0.0038,0.017
23.661780,0.0059,-0.0501,0.0284,0.058
23.683287,0.0431,-0.0439,-0.0622,0.088
23.702267,0.0236,-0.0075,-0.0510,0.057
23.718503,-0.0197,0.0465,0.0153,0.053
23.736108,0.0064,0.0452,0.0338,0.057
23.778348,0.0341,-0.0238,-0.0339,0.054
23.779601,0.0341,-0.0238,-0.0339,0.054
23.802194,0.0290,-0.0066,-0.0346,0.046
23.819145,0.0216,0.0064,-0.0043,0.023
23.858032,0.0085,0.0072,0.0028,0.012
23.858865,0.0085,0.0072,0.0028,0.012
23.878522,0.0198,0.0005,-0.0141,0.024
23.897652,-0.0095,0.0513,-0.0129,0.054
23.923337,0.0114,0.0201,-0.0496,0.055
23.953773,0.0456,-0.0079,-0.0603,0.076
23.967410,0.0454,0.0287,-0.1187,0.130
23.983389,0.0360,0.0089,-0.0286,0.047
24.001585,-0.0115,-0.0067,0.0865,0.088
24.018796,0.0125,-0.0327,0.0886,0.095
24.055639,0.0937,0.0049,-0.0846,0.126
24.074403,0.0289,-0.0388,-0.0579,0.075
24.084054,0.0124,-0.0437,-0.0234,0.051
24.101426,-0.0279,0.0185,0.0142,0.036
24.121289,-0.0346,0.0236,0.0042,0.042
24.154945,-0.0196,0.0116,0.0364,0.043
24.172245,-0.0052,0.0115,0.0240,0.027
24.182856,0.0332,0.0259,-0.0195,0.046
24.203273,0.0477,0.0167,-0.0373,0.063
24.223108,0.0409,-0.0087,0.0376,0.056
24.253064,-0.0044,0.0018,0.0075,0.009
24.266349,0.0028,0.0212,-0.0022,0.021
24.285547,0.0075,0.0313,-0.0159,0.036
24.306328,0.0073,-0.0013,-0.0502,0.051
24.327202,-0.0169,0.0265,-0.0466,0.056
24.354267,-0.0653,0.0522,-0.2152,0.231
24.367183,-0.0081,-0.0127,-0.2059,0.206
24.387913,0.0798,-0.1067,-0.0061,0.133
24.408100,0.0547,-0.0421,0.1786,0.191
24.429093,0.0351,-0.0262,0.1794,0.185
24.460754,0.0761,-0.0735,0.0606,0.122
24.482406,0.0284,-0.0456,0.0189,0.057
24.499840,-0.0075,0.0250,0.0522,0.058
24.517931,-0.0122,0.0374,0.0809,0.090
24.533749,-0.0027,0.0372,0.0665,0.076
24.575305,0.0230,0.0626,-0.0735,0.099
24.576685,0.0230,0.0626,-0.0735,0.099
24.600855,0.0369,0.0152,-0.0565,0.069
24.616405,0.0296,0.0170,-0.0581,0.067
24.635215,-0.0160,0.0277,-0.0936,0.099
24.674895,-0.0522,0.0342,-0.0660,0.091
24.701312,0.2128,-0.0957,-0.1278,0.266
24.702153,0.2128,-0.0957,-0.1278,0.266
24.716896,0.1862,-0.1044,-0.1220,0.246
24.737317,0.0282,-0.0910,0.0734,0.120
24.774394,-0.0073,-0.0894,0.3097,0.322
24.800978,-0.0467,-0.0103,0.2449,0.250
24.802127,-0.0467,-0.0103,0.2449,0.250
24.819384,-0.0697,0.0618,0.1608,0.186
24.856709,0.0210,0.0626,0.0708,0.097
24.879338,-0.0039,0.1213,-0.0735,0.142
24.885600,-0.0039,0.1213,-0.0735,0.142
24.900802,0.0157,0.1260,-0.1589,0.203
24.921567,0.0380,0.1072,-0.2725,0.295
24.957014,-0.0164,0.0348,-0.1459,0.151
24.982892,-0.0049,-0.0171,-0.0823,0.084
24.984051,-0.0049,-0.0171,-0.0823,0.084
25.003114,0.0638,-0.0386,-0.0867,0.114
25.024178,0.0750,-0.0509,-0.0888,0.127
25.058517,0.0650,-0.0810,-0.0069,0.104
25.082548,-0.0257,-0.0366,0.0485,0.066
25.099061,-0.0634,-0.0295,0.0734,0.101
25.114933,-0.0463,-0.0451,0.0381,0.075
25.131203,0.0162,-0.0506,-0.0807,0.097
25.148860,-0.0244,0.1208,-0.1029,0.161
25.173755,-0.0429,0.2118,-0.0253,0.218
25.206799,0.1383,-0.0667,0.0656,0.167
25.215216,0.1383,-0.0667,0.0656,0.167
25.230937,0.0903,-0.1802,0.0560,0.209
25.248120,0.0133,-0.2036,0.1470,0.251
25.272923,-0.0113,-0.1860,0.2826,0.338
25.297258,0.0546,-0.0487,0.2136,0.226
25.314266,0.0926,0.0231,0.1417,0.171
25.331672,0.0753,-0.0072,0.0207,0.078
25.374097,-0.0504,0.0944,-0.2340,0.257
25.375349,-0.0361,0.1392,-0.3392,0.368
25.397676,-0.0145,0.1641,-0.4435,0.473
25.414513,0.0147,0.1139,-0.2321,0.259
25.432507,0.0103,0.0664,-0.1203,0.138
25.472600,0.0459,-0.0806,0.1355,0.164
25.473756,0.0459,-0.0806,0.1355,0.164
25.498714,0.0923,-0.0953,0.2348,0.270
25.514342,0.0444,-0.0600,0.2582,0.269
25.534051,-0.0112,-0.0112,0.2424,0.243
25.571674,-0.0267,0.0936,0.1086,0.146
25.597878,0.0293,0.0883,-0.0878,0.128
25.598607,0.0293,0.0883,-0.0878,0.128
25.615287,-0.0312,0.0968,-0.0836,0.132
25.636959,-0.1514,0.0935,-0.1071,0.208
25.674317,0.0200,0.0621,-0.0691,0.095
25.700688,0.2251,-0.0505,-0.0744,0.242
25.701497,0.2251,-0.0505,-0.0744,0.242
25.719087,0.2052,-0.1268,-0.0670,0.250
25.739993,0.0469,-0.1024,-0.0391,0.119
25.770273,-0.0587,-0.0208,0.0487,0.079
25.789144,-0.0015,-0.0343,0.0155,0.038
25.802416,0.0582,-0.0254,0.0384,0.074
25.822672,0.0269,-0.0116,-0.0270,0.040
25.846877,-0.1428,0.2580,-0.0677,0.303
25.862875,0.1192,-0.0734,-0.0712,0.157
25.883227,0.1030,-0.3621,0.0473,0.379
25.903714,-0.1367,0.0133,0.0007,0.137
25.923803,0.0425,0.1367,-0.0489,0.151
25.948814,0.0710,0.0154,-0.0452,0.086
25.965874,0.0426,-0.0096,0.0009,0.044
25.986024,-0.0240,0.0295,-0.0097,0.039
26.006940,0.0052,0.0420,-0.0318,0.053
26.027448,0.0655,0.0572,-0.0372,0.095
26.064869,0.0095,0.0381,0.0108,0.041
26.078276,-0.0021,0.0270,-0.0084,0.028
26.095051,-0.0180,0.0076,0.0576,0.061
26.111666,-0.0679,-0.0035,0.0715,0.099
26.130282,-0.0504,-0.0182,0.0645,0.084
26.164683,0.1496,0.0160,-0.0673,0.165
26.178111,0.1117,0.0197,-0.0175,0.115
26.195071,0.0242,-0.0355,0.0566,0.071
26.212212,-0.0202,-0.0545,0.0806,0.099
26.232702,-0.0481,-0.0014,0.0254,0.054
26.264635,-0.0134,0.0339,-0.0465,0.059
26.277788,0.0206,0.0376,-0.0279,0.051
26.294869,0.0504,-0.0028,0.0111,0.052
26.314373,0.0420,-0.0004,-0.0222,0.047
26.334786,0.0144,-0.0295,-0.0299,0.044
26.365105,0.0138,-0.0415,-0.0219,0.049
26.377776,0.0335,-0.0332,-0.0035,0.047
26.396045,0.0177,-0.0137,0.0168,0.028
26.416439,0.0547,-0.0348,0.0035,0.065
26.437300,0.0580,-0.0425,-0.0259,0.076
26.464145,-0.0268,-0.0069,-0.0061,0.028
26.477392,-0.0479,-0.0189,0.0098,0.052
26.497604,0.0249,-0.0338,0.0372,0.056
26.518611,-0.0146,0.0776,-0.0016,0.079
26.539632,0.0470,-0.0720,0.0186,0.088
26.566014,0.0816,-0.0605,0.0243,0.104
26.579841,-0.0230,-0.0115,0.0313,0.040
26.612089,-0.0035,0.0540,0.0551,0.077
